"offerID"|"name"
"savingslots_385"|"Acer TMP2510G2M891A 15.6 ci78550 8g 256ssd w10p"
"savingslots_389"|"HP V1H59UT Zbk3 15 i5 6200u 500g 4g w7 10"
"savingslots_393"|"HP V1P79UT 15.6 650 g2 i5-6300u 8g 500gb"
"savingslots_40"|"HP 1JD35UT Zbk15g4 i77820hq 16g 512g sa"
"savingslots_401"|"HP 4PY45UT Pb360 440g1 i58250u 8g 256g 14"
"savingslots_408"|"Lenovo 81JB0004US Ip 730s 13.3 i5 8gb 256gb"
"savingslots_414"|"Lenovo 81CA000UUS Ip flex 5 15.6 i7 8gb 256gb"
"savingslots_43"|"Lenovo 20KH002JUS Ts x1c gen6 i7 16gb 512gb"
"savingslots_433"|"Acer SF51452TP52LH 14 ci58250u 8g 256ssd w10p"
"savingslots_440"|"HP 2SU15UT 14 446pbg5 i58250u 256gb 8g"
"savingslots_443"|"Lenovo 20L5004HUS Ts t480 i5 8gb 500gb"
"savingslots_444"|"ASUS UX331UADS71 13.3 8550u 8gb win 10"
"savingslots_446"|"ASUS UX461UADS51T 14.0 i5 8250u 8gb 256gb w10h"
"savingslots_448"|"HP 3YE31UT 15.6 650g4 i57200u 4gb/500 pc"
"savingslots_450"|"HP 15CX0030NR 15 i5 8300 8g 1t w10 2c"
"savingslots_461"|"HP 1LF91UT 15.6 650 g2 i5-6200u 4g 500gb"
"savingslots_464"|"Lenovo 20KS003LUS Ts e580 i7 8gb 500gb"
"savingslots_472"|"HP 4LB46UT 14 probook 645g4 r52500u"
"savingslots_473"|"HP 1BS16UT 15.6 650 g3 i57200u 4g 500gb"
"savingslots_475"|"HP 4TK38UT 645g4 r7-2700u 14 8gb/500 pc"
"savingslots_476"|"ASUS S510UADS71 15.6'' i7 8550u 1.8ghz gold me"
"savingslots_482"|"Acer SW51252P35RA 12 ci37130u 4g 128ssd w10p"
"savingslots_484"|"Lenovo 80YQ0002US 710s touch 13.3 i7 8gb 512gb"
"savingslots_488"|"HP 2ST09UT 15.6 450pbg5 i58250u 256gb 8g"
"savingslots_489"|"Dell LATI54906J9XN 14 i5 8250u 4gb 500gb sata"
"savingslots_490"|"Dell G35795965BLK 15.6 i5 8300h 8gb 256gb"
"savingslots_495"|"ASUS P2540UBXB51 15.6 8250u 8gb win 10 pro"
"savingslots_496"|"ASUS F542UADH71 15.6 i7 7500u 8g w10 256g"
"savingslots_502"|"Lenovo 81EM0007US Ip flex 6 i5 8gb 256gb"
"savingslots_504"|"Lenovo 81F5000EUS Ip 330s 15.6 i5 8gb 256gb"
"savingslots_505"|"Lenovo 81FK0000US Ip 330 i5 8gb 1tb"
"savingslots_508"|"Lenovo 20KS003QUS Ts e580 i5 8gb 256gb"
"savingslots_510"|"HP 2TT74UT 17 pb470g5 i58250u  8gb/500"
"savingslots_513"|"Lenovo 81EU0008US Ip 530s 14 i5 8gb 256gb"
"savingslots_514"|"HP 15CR0077NR 15  i3 8250  8 256 tch w10 2c"
"savingslots_515"|"Lenovo 20KS003SUS Ts e580 i5 8gb 256gb"
"savingslots_516"|"HP 5HT20UT 15  450g5 i57200u 8gb/256"
"savingslots_517"|"HP 4PY44UT 14 pb360440g1 i38130u 4gb 128"
"savingslots_518"|"HP 2WM48UT 15.6 450pbg3 i56200u 500gb 8g"
"savingslots_520"|"Acer SP51551N51RH 15.6 ci58250u 8g 256ssd w10h"
"savingslots_527"|"HP V1P72UT 14 640g2 i5-6200u 4g 500gb"
"savingslots_529"|"ASUS TP412UADB51T 14  i5 8250u 8gb 256gb win 10"
"savingslots_534"|"Lenovo 81EM0011US Ip flex 6 14 i5 8gb 128gb"
"savingslots_538"|"HP 14BA110NR 15 i5 8250 8g 256 tch w10 2c"
"savingslots_540"|"Lenovo 81D200AMUS Ip 330 15.6 r7 12gb 2tb"
"savingslots_549"|"Lenovo 20KU001KUS E485 2500u 8gb 256gb w10p"
"savingslots_555"|"ASUS S530UADB51RD 15.6 i5-8250u 8gb 256gb win10"
"savingslots_556"|"ASUS X540UADB71 15.6 8550u 8gb win 10"
"savingslots_561"|"Dell I55705395SLV 15.6 i5  8250u 8gb 256gb"
"savingslots_562"|"HP 1NW57UT 250g6 i57200u 8g 256gb 15.6"
"savingslots_567"|"Lenovo 80X50002US 320s 15ikb 15.6 i7 8gb 1tb"
"savingslots_576"|"Acer A51551G5067 15.6 ci58250 8g 256ssd win10"
"savingslots_578"|"Lenovo 81DE01M2US Ip 330 15.6 i5 8gb 1tb"
"savingslots_58"|"HP 2GZ76UT Ebx360 1030g2 i57300u 16g 256g"
"savingslots_580"|"Lenovo 81DJ0003US Ip 330 touch i5 8gb 1tb"
"savingslots_581"|"Lenovo 81D30001US Ip 330 touch r5 8gb 1tb"
"savingslots_582"|"Lenovo 81HA0009US Ip flex 6 14 r3 8gb 128gb"
"savingslots_593"|"ASUS X540UADB51 15.6 i5-8250u 8gb 1tb win10"
"savingslots_599"|"HP 15DB0040NR 15 ryz5 2500 8g 1t tch w10 2c"
"savingslots_603"|"Lenovo 20KN008GUS Ts e480 i3 4gb 500gb"
"savingslots_604"|"HP 15CU0071NR 15  i3 8130  8g 1t tch w10 2c"
"savingslots_605"|"Lenovo 20KS008JUS Ts e580 i3 4gb 500gb"
"savingslots_61"|"HP 1BS99UT 1030 g2 i77600u 13.3 8g 512 r"
"savingslots_611"|"Acer A51751568Y 17.3 ci58250 8g 1tb w10"
"savingslots_63"|"HP 2XU38UT 14 1040g4 i5-7300u 16gb/512pc"
"savingslots_641"|"ASUS T101HAC4GR 10.1 quad core 4gb 64gb"
"savingslots_647"|"ASUS C202SAYS02 11.6 n3060 4gb 16gb w10"
"savingslots_652"|"HP 11V010NR Chrom 11.6 n3060 16g 4g gry 3c"
"savingslots_81"|"Lenovo 20LF000PUS Ts x1 yoga gen3 i5 16gb 256gb"
"savingslots_86"|"HP 2UE44UT 1020ebg2 i77500u 8gb 256g 12.5"
"savingslots_91"|"HP V2W10UT Zbk3 15 i7 6700 512g 16g w7 10"
"savingslots_94"|"HP 1NM38UT X360eb 1030g2 i57200u 8g 256gb"
"savingslots_97"|"Dell AW17R57092SLV 17.3 i7 8750h 16gb 1tb"
"savingslots_98"|"Lenovo 20HH000GUS Ts p51 i7 8gb 256gb"
"sdicraft_111"|"HP 14in ProBook 640 G2 Notebook"
"sdicraft_117"|"HP 14in EliteBook 1040 G3 Notebook"
"sdicraft_121"|"HP 15.6in ProBook 650 G2 Notebook"
"sdicraft_147"|"HP 14in EliteBook 840 G4 Notebook"
"sdicraft_154"|"HP 17.3in ProBook 470 G5 Notebook"
"sdicraft_170"|"HP 15.6in EliteBook 850 G4 Notebook"
"sdicraft_171"|"HP 14in EliteBook 840 G4 Notebook"
"sdicraft_172"|"HP Elitebook 1040 G4/ Intel i5-7300U/ 2.6 Ghz/ 8GB/ 256GB SSD/ HD 620/ Windows 10 Pro/ 14in"
"sdicraft_177"|"Dell i5-8250U/ 8GB/256SSD/ W10/ 15.6in"
"sdicraft_181"|"HP 15.6in ProBook 450 G5 Notebook"
"sdicraft_199"|"HP 15.6in 250 G6 Series Notebook"
"sdicraft_206"|"ASUS 14in Zenbook 3 Deluxe UX490UA Notebook"
"sdicraft_217"|"HP 14in EliteBook 1040 G3 Notebook"
"sdicraft_252"|"HP 15.6in EliteBook 850 G5 Notebook"
"sdicraft_256"|"HP 13.3in EliteBook 830 G5 Notebook"
"sdicraft_263"|"HP 14in EliteBook 840 G4 Multi-Touch Notebook"
"sdicraft_297"|"HP 14in EliteBook 1040 G4 Multi-Touch Notebook"
"sdicraft_305"|"HP 14in EliteBook 1040 G4 Multi-Touch Notebook"
"sdicraft_312"|"ASUS 10.1in Transformer Book T101HA Multi-Touch 2-in-1 Notebook (Glacier Gray)"
"sdicraft_327"|"Lenovo 15.6in Flex 5 Multi-Touch 2-in-1 Notebook"
"sdicraft_354"|"HP 12.5in HP EliteBook x360 1020 G2 Multi-Touch 2-in-1 Notebook (Smart Buy)"
"sdicraft_355"|"HP 13.3in EliteBook x360 1030 G2 Multi-Touch 2-in-1 Notebook (Wi-Fi + 4G LTE)"
"sdicraft_375"|"HP 15.6in ZBook 15 G3 Mobile Workstation"
"sdicraft_379"|"HP 15.6in ZBook 15 G3 Mobile Workstation Kit with 64GB RAM"
"sdicraft_381"|"HP 15.6in ZBook 15 G3 Mobile Turnkey Workstation with 32GB RAM and 240GB PCIe SSD"
"sdicraft_393"|"HP 15.6in ZBook 15 G3 Mobile Workstation Kit with 32GB RAM"
"sdicraft_394"|"HP 15.6in ZBook 15 G3 Mobile Turnkey Workstation with 32GB RAM"
"sdicraft_398"|"HP 15.6in ZBook 15 G3 Mobile Turnkey Workstation with 64GB RAM"
"sdicraft_404"|"HP 15.6in ZBook 15u G3 Custom Mobile Workstation"
"sdicraft_414"|"HP 15.6in ZBook 15 G3 Mobile Workstation"
"sdicraft_418"|"HP 15.6in ZBook 15 G3 Mobile Workstation Kit with 16GB RAM"
"sdicraft_419"|"HP 15.6in ZBook 15u G3 Custom Mobile Workstation"
"sdicraft_420"|"HP 15.6in ZBook 15u G3 Mobile Workstation"
"sdicraft_422"|"HP 15.6in ZBook 15u G3 Mobile Workstation"
"sdicraft_424"|"HP 15.6in ZBook 15 G3 Mobile Turnkey Workstation with 64GB RAM and 512GB SSD"
"sdicraft_434"|"Lenovo 15.6in ThinkPad P51 Mobile Workstation"
"sdicraft_440"|"HP 17.3in ZBook 17 G4 Custom Mobile Workstation"
"sdicraft_444"|"HP 15.6in ZBook Studio G4 Custom Mobile Workstation"
"sdicraft_449"|"HP 17.3in ZBook 17 G4 Custom Mobile Workstation"
"sdicraft_450"|"Lenovo 17.3in ThinkPad P71 Mobile Workstation"
"sdicraft_458"|"HP 17.3in ZBook 17 G4 Mobile Workstation"
"sdicraft_476"|"HP 17.3in ZBook 17 G4 Custom Mobile Workstation"
"sdicraft_481"|"Lenovo 17.3in ThinkPad P71 Custom Mobile Workstation"
"sdicraft_492"|"HP 15.6in ZBook Studio G4 Custom Mobile Workstation"
"sdicraft_494"|"HP 15.6in ZBook 15 G4 Mobile Workstation"
"sdicraft_522"|"HP 14in ZBook 14u G4 Multi-Touch Custom Mobile Workstation"
"sdicraft_536"|"HP 14in ZBook 14u G4 Multi-Touch Custom Mobile Workstation"
"sdicraft_571"|"HP 17.3in ZBook 17 G4 Custom Mobile Workstation"
"sdicraft_576"|"HP 17.3in ZBook 17 G4 Custom Mobile Workstation"
"sdicraft_68"|"Apple 12in MacBook (Mid 2017 Space Gray)"
"techcrave_104"|"HP 4HZ54UTABA SBUY EB755G5/R7-2700U/15/8GB/256GB"
"techcrave_106"|"HP 4JB90UTABA SBUY EB745G5/R7-2700U/14/8GB/256GB"
"techcrave_107"|"HP 4JB95UTABA SBUY EB745G5/R7-2700U/14/8GB/256GB"
"techcrave_135"|"HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500"
"techcrave_137"|"HP V1P79UTABA SBUY 650/i5-6300U/15.6/8GB/500GB"
"techcrave_138"|"HP V1P90UTABA SBUY 1040/I5-6200U/14.0/8GB/256GB"
"techcrave_146"|"HP Z2A00UTABA SBUY ELITE 1040 G3/I5-6200U/14.0/8GB/256"
"techcrave_152"|"ACER NX.GSWAA.001 ASPIRE 5 A517-51-568Y"
"techcrave_153"|"ACER NX.GTCAA.018 ASPIRE 5 A515-51G-5067"
"techcrave_16"|"HP 1GE40UTABA SBUY 840/I5-7200U/14.0/8GB/256GB"
"techcrave_165"|"ASUS UX331UA-DS71 GOLD METALNO TOUCH SCREEN13.3 FHD (1920"
"techcrave_167"|"ASUS UX550VE-DB71T Touch Zenbook Pro Channel MAPP"
"techcrave_1674"|"ACER NT.LDTAA.002 SW512-52P-35RA 12 Win10Pro i3"
"techcrave_1704"|"ACER NX.H0DAA.001 Swift 5 SF514-52TP-52LH Notebook"
"techcrave_177"|"LENOVO 20HK0013US P71WIN10PI78GB500GB3YR"
"techcrave_1779"|"ASUS E402WA-WH21 AMD Quad Core E2-6110 1.5GHz"
"techcrave_1788"|"ASUS F542UA-DH71 INTEL CORE I7 7500U 2.7GHZ"
"techcrave_1806"|"ASUS GL503VD-DB74 Intel Core i7 7700HQ 2.8GHz"
"techcrave_1812"|"ASUS GL703GM-DS74 Intel Core i7-8750H 2.2GHz"
"techcrave_1813"|"ASUS GL703GS-DS74 INTEL CORE I7-8750H 2.2GHZ (TURBO UP TO"
"techcrave_1817"|"ASUS GM501GS-XS74 Intel Core i7-8750H 2.2GHz"
"techcrave_1830"|"ASUS P2540UB-XB51 Black 15.6 FHD (19201080) matte"
"techcrave_1831"|"ASUS P5440UF-XB74 GREYNO TOUCH SCREEN14.0 FHD (19201080)"
"techcrave_184"|"LENOVO 20KF0020US X280TouchW10Pi78G256G3yr"
"techcrave_1852"|"ASUS S510UA-DS71 Intel Core i7-8550U 1.8GHz"
"techcrave_1857"|"ASUS S530UA-DB51-RD VBOOK 15.6 INCH/I5-8250U/8GB"
"techcrave_1886"|"ASUS UX461UA-DS51T INTEL CORE I5-8250U 1.6GHZ"
"techcrave_1889"|"ASUS UX490UA-XH74-BL INTEL CORE I7 8550U 1.8GHZ"
"techcrave_1899"|"ASUS X540UA-DB51 DARK BROWN/GOLDNO TOUCH SCREEN15.6 FHD"
"techcrave_1900"|"ASUS X540UA-DB71 DARK BROWN/GOLD NOTOUCHSCREEN 15.6 FHD"
"techcrave_1902"|"ASUS X540YA-DB02 CHOCOLATE BLACK/GOLDNO TOUCH SCREEN15.6"
"techcrave_1963"|"DELL 6J9XN LATITUDE 5490 COREI58-8250U4GB 1DIMMS500"
"techcrave_198"|"LENOVO 20KN008GUS E480W10PI34GB500GB1YR"
"techcrave_2"|"HP 1BS49UTABA SBUY 850 G4/i5-7300U/15.6/8GB/256GB"
"techcrave_205"|"LENOVO 20KS008JUS E580W10Pi34GB500GB1YR"
"techcrave_209"|"LENOVO 20L5000UUS T480W10Pi78G256G3yr"
"techcrave_2119"|"DELL J350V LATITUDE 7480 14IN FHD I5-7300U"
"techcrave_2124"|"DELL K7G13 LATITUDE 5590 COREI78-8650U8GB 1DIMMS256"
"techcrave_217"|"LENOVO 20L7001YUS T480sW10Pi716GB512GB3YR"
"techcrave_2187"|"DELL T5Y8D LATITUDE 5490 COREI78-8650U8GB 1DIMMS256"
"techcrave_219"|"LENOVO 20L70023US T480sW10Pi78GB256GB3YR"
"techcrave_2205"|"DELL W2W1D COREI58-8350U8GB 1DIMMS128GB XSATASSWWAN"
"techcrave_23"|"HP 1NM37UTABA SBUY 1030 G2/I5-7200U/13/8GB/256GB"
"techcrave_232"|"LENOVO 20LB0019US P52SW10PI716G1TB3YR"
"techcrave_24"|"HP 1NM38UTABA SBUY 1030 G2/i5-7300U/13/8GB/256GB"
"techcrave_241"|"LENOVO 20LD001HUS X1Yoga3rdGenW10Pi716G512G3yr"
"techcrave_242"|"LENOVO 20LD001KUS X1Yoga3rdGenW10Pi78G256G3yr"
"techcrave_247"|"LENOVO 20LH0018US X380YogaW10Pi716GB512GB3YR"
"techcrave_270"|"LENOVO 81CA000UUS 15.6 (FHD) TOUCH / CORE I7 8550U / 8GB /"
"techcrave_273"|"LENOVO 81D30001US 15.6 (HD) TOUCH / RYZEN 5 2500U / 8GB /"
"techcrave_278"|"LENOVO 81EM0008US 14.0 (FHD) TOUCH / CORE I5 8250U / 8GB /"
"techcrave_29"|"HP 1NW55UTABA SBUY 250 G6/i5-7200U/4GB/500GB"
"techcrave_31"|"HP 1NW57UTABA SBUY 250 G6/I5-7200U/8GB/256GB"
"techcrave_36"|"HP 2GZ76UTABA SBUY EBx3601030G2/i5-7300U13/16GB/256GB"
"techcrave_4"|"HP 1BS95UTABA SBUY 1030/i5-7200U/13.3/8GB/128GB"
"techcrave_52"|"HP 2ST09UTABA SBUY PRO 450G5/I5-8250U/15.6/8GB/256"
"techcrave_53"|"HP 2SU15UTABA SBUY PRO 446G5/I5-8250U/14.0/ 8GB/256"
"techcrave_61"|"HP 2UA28UTABA SBUY PB470G5/i7-8550U/17/16GB/256GB"
"techcrave_64"|"HP 2UE51UTABA SBUY EBx3601020G2/i7-7600U/12/16GB/512GB"
"techcrave_70"|"HP 2XM87UTABA SBUY EB1040G4/i7-7500U/14/8GB/512GB"
"techcrave_81"|"HP 3RF07UTABA SBUY EB840G5/i5-8250U/14/8GB/256GB"
"techcrave_83"|"HP 3RS14UTABA SBUY EB850G5/i5-8250U/15/8GB/256GB"
"techcrave_86"|"HP 3RS38UTABA SBUY EB850G5/i5-7300U/15/8GB/256GB"
"techcrave_91"|"HP 3YE06UTABA SBUY ZBUG5/I5-8350U/8G/256G"
"techcrave_92"|"HP 3YE07UTABA SBUY ZBUG5/I7-8550U/8G/256G"
"techcrave_94"|"HP 3YE09UTABA SBUY ZBUG5/I7-8650U/8G/256G"
"truecurate_1"|"HP 1GE45UT EliteBook 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver "
"truecurate_10"|"HP 15-CS0079NR Pavilion 15.6&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 1TB Hard Drive Sand Blast Matte Finish In Ceramic White "
"truecurate_100"|"ASUS X540UADB71 VivoBook 15 15.6&ampquot Laptop Intel Core i7 8GB Memory 1TB + Hybrid Hard Drive Dark Brown Gold "
"truecurate_104"|"Asus GL503VDDB74 ROG Strix 15.6&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1050 1TB Hard Drive + 256GB SSD Metallic Black "
"truecurate_115"|"Dell LATI5490T5Y8D Latitude 14&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive "
"truecurate_125"|"Acer C9103916 15.6&ampquot Chromebook Intel Core i3 4GB Memory 32GB Solid State Drive Black "
"truecurate_147"|"Asus GM501GSXS74 ROG Zephyrus 15.6&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1070 1TB Hybrid Drive + 256GB SSD Black "
"truecurate_16"|"Lenovo 81CA000UUS 2-in-1 15.6&ampquot Touch-Screen Laptop Intel Core i7 8GB Memory NVIDIA GeForce MX130 256GB Solid State Drive Onyx Black "
"truecurate_164"|"Acer A3155157Z4 Aspire 15.6&ampquot Laptop Intel Core i5 6GB Memory 1TB Hard Drive Obsidian Black "
"truecurate_175"|"Asus UX461UADS51T ZenBook Flip 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Slate Gray "
"truecurate_188"|"Asus C202SA-YS02 ASUS Chromebook 11.6&ampquot Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB 16GB eMMC Dark Blue) "
"truecurate_190"|"Asus GL703GMDS74 ROG Strix Scar Edition 17.3&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1060 1TB SSHD + 256GB SSD Black "
"truecurate_224"|"HP 15-CX0020NR Pavilion Gaming 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce GTX 1050 Ti 1TB Hard Drive Matte Finish In Shadow Black And Acid Green "
"truecurate_225"|"HP 13-AH0010NR Envy 13.3&ampquot Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Finish In Natural Silver "
"truecurate_226"|"Acer A51551G5067 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce MX150 1TB Hard Drive + 256GB Solid State Obsidian Black "
"truecurate_227"|"Lenovo 20HH000GUS 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA Quadro M1200M 256GB Solid State Drive Black "
"truecurate_244"|"Lenovo 80X50002US 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce 920MX 1TB Hard Drive Platinum silver "
"truecurate_251"|"Lenovo 81DJ0000US 330-15IKBR Touch 15.6&ampquot Touch-Screen Laptop Intel Core i7 16GB Memory NVIDIA GeForce MX150 1TB Hard Drive Platinum Gray "
"truecurate_256"|"HP V1H21UT EliteBook 15.6&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Silver "
"truecurate_275"|"Asus UX550VEDB71T 15.6&ampquot Touch-Screen Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1050 Ti 512GB Solid State Drive Matte black "
"truecurate_29"|"HP 1BS46UT EliteBook 15.6&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silver "
"truecurate_290"|"Lenovo 80YY0090US Legion Y520 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce GTX 1060 Max-Q 1TB Hard Drive Black "
"truecurate_291"|"ASUS X540YADB02 VivoBook 15.6&ampquot Laptop AMD E2-Series 4GB Memory Radeon R2 500GB Hard Drive Gold Chocolate Black "
"truecurate_3"|"HP 1GE40UT EliteBook 14&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silver "
"truecurate_307"|"HP 14-BA110NR Pavilion x360 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silk Gold Finish In Natural Silver "
"truecurate_308"|"HP 2UL94UT EliteBook 14&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Natural Silver Diamond Cut Design "
"truecurate_310"|"Asus GL503GEES52 ROG Strix Hero Edition 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce GTX 1050Ti 1TB+8GB SSHD + 128GB SSD Black "
"truecurate_312"|"Acer A51751568Y Aspire 17.3&ampquot Laptop Intel Core i5 8GB Memory 1TB Hard Drive Obsidian Black "
"truecurate_329"|"Asus C302CA-DHM4 Flip 12.5&ampquot Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray "
"truecurate_33"|"Asus UX490UAXH74BL ZenBook 3 Deluxe 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Royal blue "
"truecurate_34"|"Dell I55705395SLV Inspiron 15.6&ampquot Laptop Intel Core 8GB Memory 256GB Solid State Drive Silver "
"truecurate_342"|"HP 1BS16UT ProBook 15.6&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Black "
"truecurate_347"|"Lenovo 81EU000HUS 530S-14IKB 14&ampquot Laptop Intel Core i5 8GB Memory 128GB Solid State Drive Onyx Black "
"truecurate_349"|"ASUS P5440UFXB74 PRO 14&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce MX130 512GB Solid State Drive Gray "
"truecurate_350"|"MSI GS73 STEALTH-016 17.3&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1070 2TB Hard Drive + 256GB Solid State Aluminum Black "
"truecurate_354"|"HP 15-CX0030NR 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce GTX 1050 Ti 1TB Hard Drive + 128GB Solid State Matte Finish In Shadow Black And Acid Green "
"truecurate_358"|"Lenovo 81D30001US 330-15ARR Touch 15.6&ampquot Touch-Screen Laptop AMD Ryzen 5 8GB Memory 1TB Hard Drive Platinum Gray "
"truecurate_36"|"Asus E402WAWH21 14&ampquot Laptop AMD Quad Core E2-6110 4GB Memory 64GB eMMC Flash Dark Blue "
"truecurate_370"|"HP 15-CR0077NR Pavilion x360 2-in-1 15.6&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Finish In Natural Silver And Ash "
"truecurate_388"|"Lenovo 81EM0008US Flex 6-14IKB 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black "
"truecurate_392"|"Dell I55705644SLV Inspiron 15.6&ampquot Laptop Intel Core 8GB Memory 1TB Hard Drive Silver "
"truecurate_399"|"Lenovo 20L5004HUS ThinkPad T480 14&ampquot Laptop Intel Core i5 8GB Memory 500GB Hard Drive Black "
"truecurate_400"|"Lenovo 20L9001MUS ThinkPad T580 15.6&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black "
"truecurate_401"|"Lenovo 20L9001KUS ThinkPad T580 15.6&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black "
"truecurate_403"|"Lenovo 20LD001KUS ThinkPad X1 Yoga 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black "
"truecurate_405"|"ASUS GL504GSDS74 Strix 15.6&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1070 1TB HDD + 256GB SSD Black "
"truecurate_423"|"Lenovo 20KH002RUS ThinkPad X1 Carbon 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Black "
"truecurate_426"|"Lenovo 81EU0008US 530S-14IKB 14&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black "
"truecurate_452"|"Lenovo 81AC003EUS 720S-15IKB 15.6&ampquot Laptop Intel Core i7 4GB Memory NVIDIA GeForce GTX 1050 Ti Max-Q 256GB Solid State Drive Iron Gray "
"truecurate_46"|"HP 1NW55UT 15.6&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Dark Ash Silver Woven Texture "
"truecurate_463"|"Lenovo 20KS003QUS ThinkPad E580 15.6&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black Black "
"truecurate_464"|"Lenovo 20L7001YUS ThinkPad T480s 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Black "
"truecurate_465"|"Lenovo 20L5000UUS ThinkPad T480 14&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black "
"truecurate_467"|"Dell BBY-GPY6MF0 Inspiron 15.6&ampquot 4K Ultra HD Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1060 1TB HDD + 512GB SSD Matte Black "
"truecurate_475"|"ASUS X540UADB51 VivoBook 15 15.6&ampquot Laptop Intel Core i5 8GB Memory 1TB + Hybrid Hard Drive Black "
"truecurate_48"|"Lenovo 80X50003US 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce 920MX 1TB Hard Drive Platinum silver "
"truecurate_480"|"Acer E5-575-33BM Aspire 15 15.6-Inch Full HD Notebook (Intel Core i3-7100U Processor 7th Generation  4GB DDR4 1TB 5400RPM Hard Drive Intel Graphics 620 Windows 10 Home) Obsidian Black "
"truecurate_491"|"Lenovo 20KN003TUS ThinkPad E480 14&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Black "
"truecurate_494"|"Lenovo 20LD001GUS ThinkPad X1 Yoga 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black "
"truecurate_495"|"HP 15-CR0076NR Pavilion x360 2-in-1 15.6&ampquot Touch-Screen Laptop Intel Core i3 8GB Memory 1TB Hard Drive Finish In Pale Gold And Ash Silver "
"truecurate_503"|"Lenovo 81HA0009US Flex 6-14ARR 2-in-1 14&ampquot Touch-Screen Laptop AMD Ryzen 3 8GB Memory 128GB Solid State Drive Onyx Black "
"truecurate_514"|"Lenovo 81HG001HUS 17.3&ampquot Laptop Intel Core i5 16GB Memory NVIDIA GeForce GTX 1050 Ti 1TB Hard Drive + 128GB Solid State Black "
"truecurate_52"|"Dell I75775241BLK 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce GTX 1060 1TB Hard Drive + 128GB Solid State Black "
"truecurate_526"|"Lenovo 20KH002FUS ThinkPad X1 Carbon 14&ampquot Laptop Intel Core i7 16GB Memory 1TB Solid State Drive Black "
"truecurate_59"|"HP 2ST02UT ProBook 15.6&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Silver "
"truecurate_69"|"Lenovo 81AC002KUS 720S-15IKB 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce GTX 1050 Ti Max-Q 512GB Solid State Drive Iron Gray "
